tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1257,2020-04-20 00:41:21.1440,2020-04-20 01:02:19.0110,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3622,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,39028,Subscriber,1986,1
443,2020-04-20 00:41:32.8280,2020-04-20 00:48:56.0230,3165,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,3295,Central Park W & W 96 St,40.791270000000004,-73.964839,30872,Subscriber,1984,2
1243,2020-04-20 00:41:48.1880,2020-04-20 01:02:32.0490,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,34353,Subscriber,1982,2
447,2020-04-20 00:41:56.3050,2020-04-20 00:49:23.9620,3905,4 Ave & E 12 St,40.732647,-73.99011,505,6 Ave & W 33 St,40.74901271,-73.98848395,28654,Subscriber,1975,1
116,2020-04-20 00:42:16.7480,2020-04-20 00:44:13.0300,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,487,E 20 St & FDR Drive,40.73314259,-73.97573881,40530,Subscriber,1958,1
165,2020-04-20 00:42:20.7310,2020-04-20 00:45:05.7840,3828,Eldert St & Bushwick Ave,40.68652,-73.91320999999999,3864,Central Ave & Covert St,40.68929,-73.90951,41622,Customer,1994,2
85,2020-04-20 00:42:40.9700,2020-04-20 00:44:06.2510,3150,E 85 St & York Ave,40.77536905,-73.94803392,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,38137,Subscriber,1981,1
610,2020-04-20 00:42:58.2650,2020-04-20 00:53:09.1920,127,Barrow St & Hudson St,40.73172428,-74.00674436,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103555,36568,Subscriber,1993,1
234,2020-04-20 00:43:00.0400,2020-04-20 00:46:54.5060,536,1 Ave & E 30 St,40.74144387,-73.97536082,455,1 Ave & E 44 St,40.75001986,-73.96905301,35351,Subscriber,1985,1
145,2020-04-20 00:46:42.3020,2020-04-20 00:49:07.5700,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,3141,1 Ave & E 68 St,40.76500525,-73.95818491,20698,Subscriber,1985,2
634,2020-04-20 00:47:36.3080,2020-04-20 00:58:10.4980,3798,W 40 St & 5 Ave,40.752269,-73.982079,3712,W 35 St & Dyer Ave,40.754691750226016,-73.9974018931389,43036,Subscriber,1969,1
116,2020-04-20 00:47:50.3920,2020-04-20 00:49:46.9120,385,E 55 St & 2 Ave,40.75797322,-73.96603308,385,E 55 St & 2 Ave,40.75797322,-73.96603308,31576,Subscriber,1989,1
460,2020-04-20 00:48:15.0550,2020-04-20 00:55:55.7560,3282,5 Ave & E 88 St,40.78307,-73.95939,3501,E 118 St & Madison Ave,40.801486600000004,-73.9442507,40866,Subscriber,1972,1
974,2020-04-20 00:48:15.3550,2020-04-20 01:04:29.6280,3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189607,285,Broadway & E 14 St,40.73454567,-73.99074142,35164,Subscriber,1973,1
1000,2020-04-20 00:48:44.5440,2020-04-20 01:05:24.6350,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,167,E 39 St & 3 Ave,40.7489006,-73.97604882,37274,Subscriber,1981,1
241,2020-04-20 00:50:08.5570,2020-04-20 00:54:10.2350,3799,6 Ave & W 34 St,40.74964,-73.98805,477,W 41 St & 8 Ave,40.75640548,-73.9900262,27969,Subscriber,1975,1
2573,2020-04-20 00:50:22.6820,2020-04-20 01:33:15.8430,268,Howard St & Centre St,40.71910537,-73.99973337,250,Lafayette St & Jersey St,40.72456089,-73.99565293,39232,Subscriber,1995,1
1058,2020-04-20 00:50:26.7860,2020-04-20 01:08:05.6640,385,E 55 St & 2 Ave,40.75797322,-73.96603308,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,19518,Subscriber,1989,1
270,2020-04-20 00:51:25.9760,2020-04-20 00:55:56.9350,447,8 Ave & W 52 St,40.76370739,-73.9851615,495,W 47 St & 10 Ave,40.76269882,-73.99301222,38591,Subscriber,1975,1
599,2020-04-20 00:51:40.9090,2020-04-20 01:01:40.4650,447,8 Ave & W 52 St,40.76370739,-73.9851615,423,W 54 St & 9 Ave,40.76584941,-73.98690506,41186,Subscriber,1976,1
503,2020-04-20 00:52:17.3740,2020-04-20 01:00:40.5630,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,3736,E 12 St & Ave C,40.727243,-73.976831,18684,Customer,1995,1
153,2020-04-20 00:52:40.2280,2020-04-20 00:55:13.4220,376,John St & William St,40.70862144,-74.00722156,3916,Pearl St & Peck Slip,40.708484999999996,-74.002751,32480,Subscriber,1957,1
970,2020-04-20 00:53:16.9440,2020-04-20 01:09:27.5910,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,458,11 Ave & W 27 St,40.751396,-74.00522600000001,36978,Customer,1993,1
142,2020-04-20 00:54:28.1570,2020-04-20 00:56:51.0960,477,W 41 St & 8 Ave,40.75640548,-73.9900262,450,W 49 St & 8 Ave,40.76227205,-73.98788205,27969,Subscriber,1975,1
1382,2020-04-20 00:54:34.6200,2020-04-20 01:17:36.9000,3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,3759,Irving Ave & Jefferson St,40.70538,-73.92535,37078,Subscriber,1980,1
1462,2020-04-20 00:54:56.5440,2020-04-20 01:19:18.7150,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,36503,Subscriber,1993,1
656,2020-04-20 00:54:59.9600,2020-04-20 01:05:56.8570,468,Broadway & W 56 St,40.7652654,-73.98192338,476,E 31 St & 3 Ave,40.74394314,-73.97966069,20775,Subscriber,1976,1
839,2020-04-20 00:55:12.4000,2020-04-20 01:09:11.9810,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,34374,Subscriber,1983,1
767,2020-04-20 00:55:13.2150,2020-04-20 01:08:01.0440,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,529,W 42 St & 8 Ave,40.75756989999999,-73.99098507,29063,Subscriber,1967,1
798,2020-04-20 00:57:23.9400,2020-04-20 01:10:42.2730,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,3827,Halsey St & Broadway,40.68565,-73.91564,39700,Customer,1969,0
428,2020-04-20 00:59:00.2690,2020-04-20 01:06:09.2250,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,41154,Subscriber,1972,1
389,2020-04-20 00:59:12.9980,2020-04-20 01:05:42.8720,82,St James Pl & Pearl St,40.71117416,-74.00016545,82,St James Pl & Pearl St,40.71117416,-74.00016545,36793,Customer,1969,0
410,2020-04-20 01:00:50.1270,2020-04-20 01:07:40.3190,497,E 17 St & Broadway,40.73704984,-73.99009296,494,W 26 St & 8 Ave,40.74734825,-73.99723551,43360,Subscriber,1991,1
858,2020-04-20 01:01:05.1820,2020-04-20 01:15:23.2830,3621,27 Ave & 9 St,40.7739825,-73.93091340000001,3517,31 St & Hoyt Ave N,40.771152799999996,-73.9170074,31390,Customer,1993,2
71,2020-04-20 01:01:53.4390,2020-04-20 01:03:04.7370,334,W 20 St & 7 Ave,40.74238787,-73.99726235,334,W 20 St & 7 Ave,40.74238787,-73.99726235,40598,Subscriber,1970,1
586,2020-04-20 01:03:34.8880,2020-04-20 01:13:21.4420,285,Broadway & E 14 St,40.73454567,-73.99074142,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,38791,Subscriber,1983,1
3036,2020-04-20 01:04:17.7440,2020-04-20 01:54:54.3080,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,34353,Subscriber,1982,2
745,2020-04-20 01:04:44.2150,2020-04-20 01:17:09.4440,503,E 20 St & Park Ave,40.73827428,-73.98751968,307,Canal St & Rutgers St,40.71427487,-73.98990025,28199,Customer,1969,0
2495,2020-04-20 01:04:56.2280,2020-04-20 01:46:32.0240,361,Allen St & Hester St,40.71605866,-73.99190759,532,S 5 Pl & S 5 St,40.710451,-73.960876,40666,Customer,1969,0
1344,2020-04-20 01:04:57.5180,2020-04-20 01:27:22.2720,401,Allen St & Rivington St,40.72019576,-73.98997825,72,W 52 St & 11 Ave,40.76727216,-73.99392888,36181,Subscriber,1989,2
1344,2020-04-20 01:05:05.4290,2020-04-20 01:27:29.5750,401,Allen St & Rivington St,40.72019576,-73.98997825,72,W 52 St & 11 Ave,40.76727216,-73.99392888,36392,Subscriber,1985,1
2551,2020-04-20 01:06:02.4770,2020-04-20 01:48:33.6990,361,Allen St & Hester St,40.71605866,-73.99190759,532,S 5 Pl & S 5 St,40.710451,-73.960876,34916,Customer,1969,0
423,2020-04-20 01:07:15.2380,2020-04-20 01:14:18.5330,3141,1 Ave & E 68 St,40.76500525,-73.95818491,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,28388,Subscriber,1985,1
2374,2020-04-20 01:07:20.2850,2020-04-20 01:46:55.0480,361,Allen St & Hester St,40.71605866,-73.99190759,532,S 5 Pl & S 5 St,40.710451,-73.960876,40976,Customer,1969,0
2392,2020-04-20 01:07:31.1090,2020-04-20 01:47:23.8220,361,Allen St & Hester St,40.71605866,-73.99190759,532,S 5 Pl & S 5 St,40.710451,-73.960876,38482,Customer,1969,0
131,2020-04-20 01:07:58.5740,2020-04-20 01:10:10.3320,342,Columbia St & Rivington St,40.71739973,-73.98016555,349,Rivington St & Ridge St,40.71850211,-73.98329859,35882,Subscriber,1984,1
559,2020-04-20 01:08:24.9740,2020-04-20 01:17:44.3210,334,W 20 St & 7 Ave,40.74238787,-73.99726235,492,W 33 St & 7 Ave,40.75019995,-73.99093085,40598,Subscriber,1970,1
495,2020-04-20 01:08:39.4290,2020-04-20 01:16:54.5150,167,E 39 St & 3 Ave,40.7489006,-73.97604882,474,5 Ave & E 29 St,40.7451677,-73.98683077,36295,Subscriber,1981,1
649,2020-04-20 01:09:57.0100,2020-04-20 01:20:46.2540,3776,Central Ave & Starr Street,40.700003,-73.92834,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,29393,Customer,1969,0
639,2020-04-20 01:09:57.1650,2020-04-20 01:20:36.8830,3776,Central Ave & Starr Street,40.700003,-73.92834,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,14841,Customer,1969,0
2685,2020-04-20 01:10:10.6740,2020-04-20 01:54:56.0790,3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291,3350,W 100 St & Broadway,40.797372100000004,-73.97041192,38898,Subscriber,1991,1
857,2020-04-20 01:11:28.1420,2020-04-20 01:25:45.5320,3614,Crescent St & 30 Ave,40.768692,-73.9249574,3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,37121,Subscriber,1987,1
583,2020-04-20 01:11:48.6480,2020-04-20 01:21:32.0180,127,Barrow St & Hudson St,40.73172428,-74.00674436,308,St James Pl & Oliver St,40.71307916,-73.99851193,29066,Customer,1995,2
131,2020-04-20 01:12:26.5730,2020-04-20 01:14:38.5680,167,E 39 St & 3 Ave,40.7489006,-73.97604882,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,37274,Subscriber,1984,1
2227,2020-04-20 01:13:09.9480,2020-04-20 01:50:17.3380,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798982,383,Greenwich Ave & Charles St,40.735238,-74.000271,40201,Subscriber,1991,1
584,2020-04-20 01:13:26.9540,2020-04-20 01:23:11.0010,3314,W 95 St & Broadway,40.7937704,-73.971888,3323,W 106 St & Central Park West,40.798185600000004,-73.96059090060001,40987,Subscriber,1972,1
2191,2020-04-20 01:13:51.2370,2020-04-20 01:50:23.1390,3472,W 15 St & 10 Ave,40.742753828659026,-74.00747358798982,383,Greenwich Ave & Charles St,40.735238,-74.000271,39124,Subscriber,1995,1
556,2020-04-20 01:14:22.7480,2020-04-20 01:23:39.0340,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,2003,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,40391,Subscriber,1992,1
602,2020-04-20 01:16:24.3470,2020-04-20 01:26:27.0580,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,72,W 52 St & 11 Ave,40.76727216,-73.99392888,36911,Subscriber,1978,1
278,2020-04-20 01:17:39.2270,2020-04-20 01:22:17.4090,3142,1 Ave & E 62 St,40.761227399999996,-73.96094022,3134,3 Ave & E 62 St,40.76312584,-73.96526895,39318,Subscriber,1976,1
2471,2020-04-20 01:20:09.2010,2020-04-20 02:01:21.1320,474,5 Ave & E 29 St,40.7451677,-73.98683077,501,FDR Drive & E 35 St,40.744219,-73.97121214,37596,Subscriber,1981,1
891,2020-04-20 01:20:24.3860,2020-04-20 01:35:15.7360,372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,3827,Halsey St & Broadway,40.68565,-73.91564,37880,Subscriber,1993,1
107,2020-04-20 01:21:03.8150,2020-04-20 01:22:50.9050,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,41566,Subscriber,1978,1
1259,2020-04-20 01:21:28.7760,2020-04-20 01:42:28.4600,3887,Flushing Ave & Woodward Ave,40.71246,-73.91873000000001,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,36733,Customer,1999,1
406,2020-04-20 01:27:44.2240,2020-04-20 01:34:30.3820,492,W 33 St & 7 Ave,40.75019995,-73.99093085,334,W 20 St & 7 Ave,40.74238787,-73.99726235,41909,Subscriber,1970,1
2170,2020-04-20 01:28:11.8740,2020-04-20 02:04:22.5630,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,36439,Subscriber,1982,1
1172,2020-04-20 01:28:36.8060,2020-04-20 01:48:09.4860,3325,E 95 St & 3 Ave,40.7849032,-73.950503,3378,E 76 St & Park Ave,40.773763,-73.96222088,35318,Subscriber,1969,0
830,2020-04-20 01:29:12.1750,2020-04-20 01:43:03.0120,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999,37751,Subscriber,1976,1
625,2020-04-20 01:29:39.5900,2020-04-20 01:40:05.1450,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,285,Broadway & E 14 St,40.73454567,-73.99074142,38791,Subscriber,1983,1
1017,2020-04-20 01:29:50.4930,2020-04-20 01:46:48.0480,3513,21 St & Hoyt Ave S,40.774645,-73.92370600000001,3595,35 St & Broadway,40.760339,-73.9222427,20626,Subscriber,1991,1
479,2020-04-20 01:30:55.9160,2020-04-20 01:38:55.3130,509,9 Ave & W 22 St,40.7454973,-74.00197139,3712,W 35 St & Dyer Ave,40.754691750226016,-73.9974018931389,40702,Subscriber,1971,1
477,2020-04-20 01:32:13.3470,2020-04-20 01:40:11.2340,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999,15310,Subscriber,1977,2
746,2020-04-20 01:34:35.7310,2020-04-20 01:47:02.6220,3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,29059,Subscriber,1966,1
1518,2020-04-20 01:35:11.7010,2020-04-20 02:00:30.2160,464,E 56 St & 3 Ave,40.75934501,-73.96759673,464,E 56 St & 3 Ave,40.75934501,-73.96759673,30535,Subscriber,1996,1
1494,2020-04-20 01:35:23.2430,2020-04-20 02:00:17.7160,464,E 56 St & 3 Ave,40.75934501,-73.96759673,464,E 56 St & 3 Ave,40.75934501,-73.96759673,43778,Customer,1969,0
1702,2020-04-20 01:39:44.2540,2020-04-20 02:08:06.3370,251,Mott St & Prince St,40.72317958,-73.99480012,3798,W 40 St & 5 Ave,40.752269,-73.982079,16529,Customer,1992,2
2647,2020-04-20 01:41:57.1300,2020-04-20 02:26:04.4740,72,W 52 St & 11 Ave,40.76727216,-73.99392888,497,E 17 St & Broadway,40.73704984,-73.99009296,36911,Subscriber,2001,1
336,2020-04-20 01:42:32.0390,2020-04-20 01:48:08.1360,116,W 17 St & 8 Ave,40.74177603,-74.00149746,116,W 17 St & 8 Ave,40.74177603,-74.00149746,38931,Subscriber,1987,1
346,2020-04-20 01:45:00.5210,2020-04-20 01:50:46.7470,490,8 Ave & W 33 St,40.751551,-73.993934,3785,W 42 St & 6 Ave,40.75492,-73.98455,43172,Subscriber,1989,1
138,2020-04-20 01:46:42.3130,2020-04-20 01:49:00.4380,462,W 22 St & 10 Ave,40.74691959,-74.00451887,453,W 22 St & 8 Ave,40.74475148,-73.99915362,39627,Subscriber,1970,1
172,2020-04-20 01:47:19.0490,2020-04-20 01:50:11.1840,393,E 5 St & Avenue C,40.72299208,-73.97995466,3718,E 11 St & Avenue B,40.727464206923926,-73.97950418293476,27454,Subscriber,1993,1
677,2020-04-20 01:47:30.4960,2020-04-20 01:58:48.2820,362,Broadway & W 37 St,40.75172632,-73.98753523,513,W 56 St & 10 Ave,40.768254,-73.988639,32549,Subscriber,1968,1
1708,2020-04-20 01:47:44.3130,2020-04-20 02:16:13.2030,261,Johnson St & Gold St,40.69474881,-73.98362464,3735,W 30 St & 10 Ave,40.752694,-74.002353,37191,Subscriber,1995,2
466,2020-04-20 01:48:41.5500,2020-04-20 01:56:27.6710,470,W 20 St & 8 Ave,40.74345335,-74.00004031,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,29113,Subscriber,1989,1
2457,2020-04-20 01:49:47.6320,2020-04-20 02:30:45.0150,532,S 5 Pl & S 5 St,40.710451,-73.960876,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,40666,Customer,1969,0
2936,2020-04-20 01:50:06.1120,2020-04-20 02:39:02.5750,532,S 5 Pl & S 5 St,40.710451,-73.960876,372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,40976,Customer,1969,0
251,2020-04-20 01:50:33.2680,2020-04-20 01:54:45.2400,3378,E 76 St & Park Ave,40.773763,-73.96222088,3144,E 81 St & Park Ave,40.77677702,-73.95900970000001,35318,Subscriber,1969,0
2893,2020-04-20 01:50:46.3770,2020-04-20 02:38:59.7670,532,S 5 Pl & S 5 St,40.710451,-73.960876,372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,42847,Customer,1969,0
1789,2020-04-20 01:51:58.5230,2020-04-20 02:21:48.2230,319,Fulton St & Broadway,40.711065999999995,-74.009447,3319,14 St & 5 Ave,40.666287,-73.98895053,38963,Subscriber,1983,1
2802,2020-04-20 01:52:19.1920,2020-04-20 02:39:01.7230,532,S 5 Pl & S 5 St,40.710451,-73.960876,372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,34916,Customer,1969,0
2896,2020-04-20 01:52:51.1550,2020-04-20 02:41:07.3220,3312,1 Ave & E 94 St,40.78172120000001,-73.94594000000001,454,E 51 St & 1 Ave,40.75455731,-73.96592976,43737,Subscriber,1989,1
2439,2020-04-20 01:53:06.1290,2020-04-20 02:33:46.1280,250,Lafayette St & Jersey St,40.72456089,-73.99565293,303,Mercer St & Spring St,40.72362738,-73.99949601,39232,Subscriber,1995,1
2251,2020-04-20 01:57:12.0510,2020-04-20 02:34:43.9340,383,Greenwich Ave & Charles St,40.735238,-74.000271,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,40201,Subscriber,1991,1
2235,2020-04-20 01:57:26.0110,2020-04-20 02:34:41.1900,383,Greenwich Ave & Charles St,40.735238,-74.000271,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,39124,Subscriber,1995,1
209,2020-04-20 01:57:46.9910,2020-04-20 02:01:16.8070,517,Pershing Square South,40.751581,-73.97791,167,E 39 St & 3 Ave,40.7489006,-73.97604882,19558,Subscriber,1976,1
1179,2020-04-20 01:58:03.6710,2020-04-20 02:17:42.7440,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,3350,W 100 St & Broadway,40.797372100000004,-73.97041192,37274,Subscriber,1984,1
1795,2020-04-20 01:58:41.3790,2020-04-20 02:28:37.2860,3599,Franklin Ave & Empire Blvd,40.663140000000006,-73.96056949999999,386,Centre St & Worth St,40.71494807,-74.00234482,39160,Subscriber,1981,1
423,2020-04-20 02:00:25.3420,2020-04-20 02:07:29.1330,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,43323,Customer,1969,0
1739,2020-04-20 02:01:31.1020,2020-04-20 02:30:30.1760,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,3524,19 St & 24 Ave,40.777455200000006,-73.9225403,40670,Customer,1969,0
1723,2020-04-20 02:01:44.5030,2020-04-20 02:30:27.8140,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,3524,19 St & 24 Ave,40.777455200000006,-73.9225403,40745,Customer,1969,0
1558,2020-04-20 02:03:03.4960,2020-04-20 02:29:01.5160,3328,W 100 St & Manhattan Ave,40.795,-73.9645,3328,W 100 St & Manhattan Ave,40.795,-73.9645,35215,Subscriber,1991,1
396,2020-04-20 02:03:48.2850,2020-04-20 02:10:24.9930,3718,E 11 St & Avenue B,40.727464206923926,-73.97950418293476,393,E 5 St & Avenue C,40.72299208,-73.97995466,27454,Subscriber,1993,1
614,2020-04-20 02:04:08.3440,2020-04-20 02:14:22.6540,3771,McKibbin St & Bogart St,40.706237,-73.933871,3903,Jefferson Ave & Evergreen Ave,40.689890000000005,-73.91458,40701,Subscriber,1977,1
868,2020-04-20 02:04:54.4840,2020-04-20 02:19:22.9900,501,FDR Drive & E 35 St,40.744219,-73.97121214,3150,E 85 St & York Ave,40.77536905,-73.94803392,37596,Subscriber,1981,1
1270,2020-04-20 02:07:19.9380,2020-04-20 02:28:30.7520,3918,Avenue D & E 8 St,40.72387,-73.975767,417,Barclay St & Church St,40.71291224,-74.01020234,43784,Subscriber,1980,2
533,2020-04-20 02:07:30.1760,2020-04-20 02:16:24.1320,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,402,Broadway & E 22 St,40.740343200000005,-73.98955109,40234,Subscriber,1963,2
386,2020-04-20 02:09:01.5640,2020-04-20 02:15:27.5930,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,3053,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001,39719,Subscriber,1996,1
629,2020-04-20 02:09:03.3710,2020-04-20 02:19:32.6900,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,3837,Broadway & Kosciuszko St,40.693290000000005,-73.92851999999999,40103,Subscriber,1994,1
320,2020-04-20 02:09:15.4220,2020-04-20 02:14:36.3620,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,3599,Franklin Ave & Empire Blvd,40.663140000000006,-73.96056949999999,36552,Customer,1969,0
692,2020-04-20 02:09:55.1040,2020-04-20 02:21:27.5790,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,29059,Subscriber,1966,1
685,2020-04-20 02:10:22.8670,2020-04-20 02:21:48.4270,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,20025,Subscriber,1982,1
345,2020-04-20 02:10:28.1640,2020-04-20 02:16:13.4440,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,3914,West End Ave & W 78 St,40.783786,-73.981687,15901,Subscriber,1956,1
189,2020-04-20 02:10:42.1370,2020-04-20 02:13:51.9330,494,W 26 St & 8 Ave,40.74734825,-73.99723551,462,W 22 St & 10 Ave,40.74691959,-74.00451887,38918,Subscriber,1970,1
3626,2020-04-20 02:11:07.0500,2020-04-20 03:11:33.3750,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,27599,Customer,1969,0
411,2020-04-20 02:11:34.1040,2020-04-20 02:18:25.1190,3145,E 84 St & Park Ave,40.77862688,-73.95772073,3325,E 95 St & 3 Ave,40.7849032,-73.950503,39369,Subscriber,1969,0
1394,2020-04-20 02:12:00.3830,2020-04-20 02:35:14.9240,513,W 56 St & 10 Ave,40.768254,-73.988639,507,E 25 St & 2 Ave,40.73912601,-73.97973776,32549,Subscriber,1968,1
124,2020-04-20 02:14:56.4260,2020-04-20 02:17:00.8200,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,445,E 10 St & Avenue A,40.72740794,-73.98142006,42217,Subscriber,1990,1
271,2020-04-20 02:17:13.6390,2020-04-20 02:21:44.7900,3345,Madison Ave & E 99 St,40.78948541553215,-73.9524292945862,3387,E 106 St & Madison Ave,40.79343370000001,-73.94945003,18072,Subscriber,1990,1
788,2020-04-20 02:17:31.5480,2020-04-20 02:30:39.5960,445,E 10 St & Avenue A,40.72740794,-73.98142006,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,37295,Subscriber,1990,1
1183,2020-04-20 02:18:41.5900,2020-04-20 02:38:25.3410,3109,Banker St & Meserole Ave,40.72606,-73.95621,3774,Knickerbocker Ave & George St,40.704425,-73.92836,40820,Customer,1997,1
1106,2020-04-20 02:18:57.4280,2020-04-20 02:37:23.6050,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,493,W 45 St & 6 Ave,40.7568001,-73.98291153,43112,Subscriber,1980,1
